	date	Obs	HHMMSS	CO2	species	tray	plant	FTime	EBal.	Photo	Cond	Ci	FCnt	DCnt	Fo	Fm	Fo.	Fm.	Fs	Fv.Fm	Fv..Fm.	PhiPS2	Adark	RedAbs	BlueAbs	X.Blue	LeafAbs	PhiCO2	qP	qN	NPQ	ParIn.Fs	PS2.1	ETR	Trmmol	VpdL	CTleaf	Area	BLC_1	StmRat	BLCond	Tair	Tleaf	TBlk	CO2R	CO2S	H2OR	H2OS	RH_R	RH_S	Flow	PARi	PARo	Press	CsMch	HsMch	StableF	BLCslope	BLCoffst	f_parin	f_parout	alphaK	Status	fda	Trans	Tair_K	Twall_K	R.W.m2.	Tl.Ta	SVTleaf	h2o_i	h20diff	CTair	SVTair	CndTotal	vp_kPa	VpdA	CndCO2	Ci_Pa	Ci.Ca	RHsfc	C2sfc	AHs.Cs	Fv	PARabs	Fv.	qP_Fo	qN_Fo
66	18-Apr	2	15:59:52	ambient	M82	5	2	704.0000184	0	8.146736845	0.151403582	351.5308172	2	2	0	0	428.7905273	1372.403076	559.246582	#DIV/0!	0.687562251	0.59250559	-1	0.87	0.92	10.27517986	0.87513759	0.044973811	0.861748283	3.200637581	-1	232.3968048	0.5	60.25165041	1.70942716	1.133897138	21.38715363	2	4.644859791	1	9.289719582	21.83799744	21.38715363	21.55995178	450.5902405	446.1305542	13.26289463	14.10649776	50.88670349	54.12342072	399.551178	232.3968048	0.391126186	100.8074646	0.614833772	0.079183295	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.99775589	0.001709427	294.5371536	294.9879974	37.18348794	-0.133036402	2.555937412	25.35464434	11.24814657	21.61257553	2.591454578	0.148975582	1.422040274	1.169414304	0.093324877	35.43693041	0.787955037	55.46956612	444.9466547	0.010156183	0	203.3791797	943.6125488	0.59250559	#DIV/0!
67	18-Apr	3	16:06:51	ambient	M82	1	3	1117.000018	0	9.465767768	0.215528776	367.5040654	3	3	0	0	456.6689453	1591.047363	600.0760498	#DIV/0!	0.712975895	0.62284212	-1	0.87	0.92	10.27517986	0.87513759	0.051465374	0.873580895	3.484027937	-1	232.3697662	0.5	63.32919077	2.277408657	1.068298907	21.21711922	2	4.644859791	1	9.289719582	21.83184242	21.21711922	21.55955124	451.4327393	446.1851196	13.37111378	14.49473953	51.31954575	55.63212585	399.4921265	232.3697662	0.224902302	100.8042145	0.562251985	0.067631438	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997460632	0.002277409	294.3671192	294.9818424	37.17916177	-0.226143533	2.529429739	25.09249987	10.59776034	21.52448082	2.577523394	0.210641723	1.461130833	1.116392561	0.132081595	37.04595863	0.823658274	57.88936656	444.809536	0.012319145	0	203.3555172	1134.378418	0.62284212	#DIV/0!
68	18-Apr	4	16:10:22	ambient	M82	6	1	1336.00002	0	8.481029618	0.173979245	358.8370837	4	4	0	0	460.048584	1534.299927	621.2876587	#DIV/0!	0.700157332	0.595067661	-1	0.87	0.92	10.44290352	0.875221452	0.047449829	0.849905634	3.335082381	-1	228.2984161	0.5	59.45073187	1.899417753	1.098917365	21.30924034	2	4.644859791	1	9.289719582	21.85946846	21.30924034	21.55895805	449.8869934	445.2188416	13.39665031	14.33371162	51.32894897	54.91927338	399.5879517	228.2984161	0.354207307	100.8003845	0.555141389	0.07128115	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997939758	0.001899418	294.4592403	295.0094685	36.52774577	-0.164830158	2.543761009	25.23562802	10.9019164	21.5843544	2.586984566	0.170780836	1.444843643	1.142140923	0.107020844	36.17091602	0.805979106	56.73776685	443.9863619	0.010838051	0	199.8116712	1074.251343	0.595067661	#DIV/0!
69	18-Apr	5	16:14:09	ambient	penn	4	4	1551.000019	0	9.533892898	0.442478183	402.5471366	5	5	0	0	402.2595215	1581.080078	595.0790405	#DIV/0!	0.745579287	0.623624983	-1	0.87	0.92	10.44290352	0.875221452	0.052830759	0.836430135	3.930497586	-1	227.8159332	0.5	62.17210309	3.770422831	0.882138831	20.5086956	2	4.644859791	1	9.289719582	21.89107513	20.5086956	21.55857086	450.0494385	444.4369812	13.41352844	15.27248287	51.29293442	58.40152359	399.4545593	227.8159332	0.318344086	100.7972107	0.640010774	0.054177001	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997272797	0.003770423	293.6586956	295.0410751	36.4505485	-0.459159519	2.421562504	24.02410233	8.75161946	21.19988537	2.526756537	0.422360739	1.539423674	0.987332863	0.265712063	40.57562854	0.905746267	64.53083	443.0514975	0.013886197	0	199.3893918	1178.820557	0.623624983	#DIV/0!
70	18-Apr	6	16:21:43	ambient	penn	5	3	2010.000016	0	7.570569348	0.181601711	371.2224296	6	6	0	0	289.3376465	1213.169678	422.6374512	#DIV/0!	0.761502738	0.651625441	-1	0.87	0.92	10.27517986	0.87513759	0.042258227	0.855709912	4.192920252	-1	231.751236	0.5	66.07945218	1.934204279	1.072957883	21.14786148	2	4.644859791	1	9.289719582	21.88614655	21.14786148	21.55765533	450.3426819	446.1201782	13.3895483	14.34408379	51.21311569	54.86407852	399.4529114	231.751236	0.564977229	100.7902679	0.505580842	0.080516532	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997264557	0.001934204	294.2978615	295.0361465	37.08019693	-0.160486982	2.518701931	24.98953502	10.64545124	21.51700401	2.576344045	0.178119707	1.445744048	1.130599997	0.111632503	37.41560815	0.832113067	57.37894178	445.0200085	0.009761162	0	202.8142181	923.8320313	0.651625441	#DIV/0!
71	18-Apr	7	16:25:32	ambient	penn	6	3	2244.00002	0	10.80914687	0.547868719	405.5931743	7	7	0	0	451.0810547	1843.637329	595.5957642	#DIV/0!	0.755330917	0.676945268	-1	0.87	0.92	10.27517986	0.87513759	0.058057261	0.896223433	4.087153096	-1	232.4264984	0.5	68.84708214	4.03821596	0.771594414	19.81919861	2	4.644859791	1	9.289719582	21.91824913	19.81919861	21.55737877	450.3252258	444.0171814	13.37741566	15.36768818	51.06525421	58.66267014	399.5591431	232.4264984	0.463940978	100.7877045	0.511623323	0.05602999	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997795715	0.004038216	292.9691986	295.0682491	37.18823891	-0.472416571	2.320468429	23.0233285	7.655640324	20.86872387	2.475867213	0.517357162	1.548874015	0.926993199	0.325957724	40.87880498	0.913462792	67.98563249	442.4463753	0.01660917	0	203.4051657	1392.556274	0.676945268	#DIV/0!
72	18-Apr	8	16:30:18	ambient	penn	1	2	2530.00002	0	11.29055792	0.319444707	379.4575873	8	8	0	0	438.3200684	1788.953735	558.5236816	#DIV/0!	0.754985241	0.68779311	-1	0.87	0.92	10.44290352	0.875221452	0.061431934	0.911002061	4.081386787	-1	228.5911713	0.5	68.80266049	3.236089656	1.034892886	21.30125046	2	4.644859791	1	9.289719582	21.93141556	21.30125046	21.55618095	450.9201355	444.5481873	13.36288166	14.95856857	50.96821594	57.05443192	399.537323	228.5911713	0.445454895	100.7865372	0.6754722	0.065443709	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997686615	0.00323609	294.4512505	295.0814156	36.57458658	-0.397130674	2.542515214	25.2267345	10.26816592	21.61633301	2.592050244	0.308825165	1.507622327	1.084427916	0.193942539	38.24421622	0.853580327	59.842764	442.9074216	0.015255066	0	200.0678968	1350.633667	0.68779311	#DIV/0!
73	18-Apr	9	16:35:32	elevated	M82	6	4	2832.000018	0	10.98903299	0.087269335	542.439335	9	9	0	0	468.0534668	1729.230225	642.9832153	#DIV/0!	0.729328426	0.628167952	-1	0.87	0.92	10.44290352	0.875221452	0.059888027	0.861296406	3.694514297	-1	228.7316132	0.5	62.87672702	1.090435292	1.245576349	21.95311737	2	4.644859791	1	9.289719582	21.90509987	21.95311737	21.55788994	764.5592041	758.6436768	13.35670662	13.89502048	51.02370071	53.08010101	399.5006409	228.7316132	0.418306082	100.7809219	0.275813997	0.094484046	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997503204	0.001090435	295.1031174	295.0550999	36.59705729	-0.048125711	2.645929324	26.2542679	12.35924742	21.92910862	2.64205619	0.086457141	1.400352975	1.241703215	0.054108101	54.66753628	0.715012003	52.40752171	757.0467293	0.007607298	0	200.1908145	1261.176758	0.628167952	#DIV/0!
74	18-Apr	10	16:41:39	elevated	M82	1	2	3186.000018	0	11.24201489	0.137243789	612.6084728	10	10	0	0	469.0095215	1807.824585	675.6396484	#DIV/0!	0.740566908	0.626269244	-1	0.87	0.92	10.44290352	0.875221452	0.061176646	0.845661935	3.854558388	-1	228.6384583	0.5	62.66114483	1.630050142	1.190226688	21.75978279	2	4.644859791	1	9.289719582	21.87595177	21.75978279	21.5574894	764.7661133	758.5195313	13.33278179	14.13723278	51.01909256	54.09740067	399.5285645	228.6384583	0.518257856	100.773201	0.202022493	0.087646201	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997642822	0.00163005	294.9097828	295.0259518	36.5821525	-0.136183151	2.614880889	25.94817733	11.81094454	21.81786728	2.624175234	0.135245706	1.4246542	1.199521034	0.084705839	61.73451676	0.807637045	54.22783993	756.8858199	0.008054454	0	200.1092834	1338.815063	0.626269244	#DIV/0!
75	18-Apr	11	16:47:31	elevated	M82	4	2	3544.000019	0	9.169982989	0.17839076	662.9960832	11	11	0	0	451.5900879	1590.0177	722.5467529	#DIV/0!	0.715984239	0.545573139	-1	0.87	0.92	10.44290352	0.875221452	0.051045482	0.761990431	3.520931355	-1	227.6381073	0.5	54.34829245	2.028986568	1.144785078	21.57881737	2	4.644859791	1	9.289719582	21.87801743	21.57881737	21.55816841	765.1117554	759.7532349	13.30286789	14.30336666	50.89563751	54.72346115	399.7936401	227.6381073	0.525874436	100.7681122	0.214839876	0.082194999	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.998968201	0.002028987	294.7288174	295.0280174	36.42209635	-0.199178144	2.586108335	25.66395538	11.36058872	21.7284174	2.609873971	0.175029661	1.441323256	1.168550715	0.109690627	66.80886369	0.872646608	55.68168666	758.4206352	0.006732413	0	199.2337547	1138.427612	0.545573139	#DIV/0!
76	18-Apr	12	16:54:35	elevated	M82	8	2	3987.000016	0	11.77005139	0.204618218	651.8403976	12	12	0	0	466.470459	1796.524292	666.7319336	#DIV/0!	0.740348371	0.62887675	-1	0.87	0.92	10.44290352	0.875221452	0.063742138	0.849433557	3.851314177	-1	228.9011993	0.5	62.99434509	2.264207812	1.11684671	21.45460701	2	4.644859791	1	9.289719582	21.855793	21.45460701	21.55737305	765.0808716	758.3302612	13.26994896	14.38693619	50.83613968	55.11523438	399.580719	228.9011993	0.43461135	100.7631912	0.19298929	0.08086367	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997903595	0.002264208	294.604607	295.005793	36.62419108	-0.235413893	2.566520312	25.47081212	11.08387593	21.6552	2.59821879	0.200208367	1.449673602	1.148545187	0.125519093	65.68151863	0.859573237	56.55606112	756.6198146	0.008797916	0	200.33924	1330.053833	0.62887675	#DIV/0!
77	18-Apr	13	16:59:24	elevated	penn	6	2	4264.500019	0	11.31812207	0.313513825	687.2223721	13	13	0	0	433.5500488	1759.068848	588.444397	#DIV/0!	0.753534349	0.66547961	-1	0.87	0.92	10.44290352	0.875221452	0.061769771	0.88314436	4.057360511	-1	227.8507996	0.5	66.35494116	2.976909074	0.969722988	20.71528053	2	4.644859791	1	9.289719582	21.82579613	20.71528053	21.55895424	764.7438354	757.947998	13.2484169	14.71682549	50.84519958	56.48070526	399.4934998	227.8507996	0.19339557	100.7602234	0.165035188	0.072252944	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997467499	0.002976909	293.8652805	294.9757961	36.45612711	-0.330871421	2.452593611	24.34089096	9.624065479	21.27053833	2.537731505	0.303278635	1.482870623	1.054860882	0.190442888	69.24467973	0.906688023	60.99031866	756.3032267	0.009127237	0	199.4199076	1325.518799	0.66547961	#DIV/0!
78	18-Apr	14	17:03:33	elevated	penn	1	1	4496.500019	0	11.81529611	0.300028475	680.7843995	14	14	0	0	351.486084	1501.694824	468.0570679	#DIV/0!	0.765940404	0.688314123	-1	0.87	0.92	10.27517986	0.87513759	0.06314527	0.898652323	4.272416157	-1	231.9057312	0.5	69.84647697	3.0428364	1.033926395	21.13638115	2	4.644859791	1	9.289719582	21.81734848	21.13638115	21.55892372	764.5968628	757.5281982	13.21773338	14.71856308	50.75209427	56.51482773	399.519043	231.9057312	0.264021397	100.7571945	0.168147981	0.076717094	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997595215	0.003042836	294.2863811	294.9673485	37.10491616	-0.358707015	2.516927518	24.98012703	10.26156395	21.47686481	2.570020793	0.290641671	1.483001123	1.08701967	0.182471695	68.59392617	0.898691826	59.40042511	755.8111766	0.009285833	0	202.9494227	1150.20874	0.688314123	#DIV/0!
79	18-Apr	15	17:07:56	elevated	penn	4	2	4782.500019	0	10.94885766	0.520098834	712.7106519	15	15	0	0	447.7722168	1793.858521	719.8902588	#DIV/0!	0.750385991	0.59869173	-1	0.87	0.92	10.44290352	0.875221452	0.059914355	0.797845026	4.006185407	-1	227.8649597	0.5	59.69923465	4.131956298	0.828934479	20.09357452	2	4.644859791	1	9.289719582	21.83885002	20.09357452	21.55916977	764.8488159	757.8018188	13.16195869	15.19855022	50.46990204	58.27927017	399.6045837	227.8649597	0.346588343	100.7537537	0.15392679	0.067145064	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.998022919	0.004131956	293.2435745	294.98885	36.45839274	-0.507291876	2.360245464	23.4258812	8.22733098	20.96621227	2.490754102	0.492524134	1.531310985	0.959443117	0.310191668	71.80827345	0.940497415	66.08639926	756.2107097	0.009568373	0	199.4323008	1346.086304	0.59869173	#DIV/0!
80	18-Apr	16	17:12:49	elevated	penn	8	3	5076.500018	0	9.232960688	0.275779301	691.7025167	16	16	0	0	472.3041992	1825.71228	879.1164551	#DIV/0!	0.741304145	0.518480286	-1	0.87	0.92	10.44290352	0.875221452	0.05124644	0.699416413	3.865543189	-1	228.1495667	0.5	51.76543338	2.811611654	1.036834519	21.01679802	2	4.644859791	1	9.289719582	21.84827423	21.01679802	21.55722427	764.4523315	758.7622681	13.12130165	14.50839615	50.28160477	55.59703064	399.5141907	228.1495667	0.43133235	100.7468414	0.191707551	0.083496764	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997570953	0.002811612	294.166798	294.9982742	36.50392985	-0.313672377	2.498509605	24.79988027	10.29148412	21.43253613	2.56305335	0.267828412	1.461675086	1.101378264	0.168089388	69.68684377	0.911619549	58.89032119	757.4205164	0.007178734	0	199.6813949	1353.408081	0.518480286	#DIV/0!
81	18-Apr	17	17:21:33	ambient	M82	7	1	5586.500019	0	8.925299474	0.169511386	351.9566437	17	17	0	0	433.0974121	1496.71814	585.9712524	#DIV/0!	0.710635289	0.608495924	-1	0.87	0.92	10.44290352	0.875221452	0.049839836	0.856270345	3.455846417	-1	227.5354462	0.5	60.58912678	1.933210583	1.146667747	21.41569519	2	4.644859791	1	9.289719582	21.86030006	21.41569519	21.55645561	449.7990112	444.9017334	13.08110237	14.03503418	50.08218002	53.73439026	399.6256104	227.5354462	0.487825096	100.7295685	0.660335481	0.083183005	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.998128052	0.001933211	294.5656952	295.0103001	36.40567057	-0.175932923	2.560410684	25.41866031	11.38362613	21.63799763	2.595487032	0.166473706	1.413742937	1.181744096	0.104314784	35.45244084	0.791088497	55.13293791	443.6046916	0.011092714	0	199.1439035	1063.620728	0.608495924	#DIV/0!
82	18-Apr	18	17:26:48	ambient	M82	3	2	5914.000018	0	10.52296302	0.548054125	405.3264005	18	18	0	0	447.8051758	1785.470581	630.5785522	#DIV/0!	0.749194873	0.646827812	-1	0.87	0.92	10.27517986	0.87513759	0.056797022	0.863363906	3.987159322	-1	231.8260651	0.5	65.61411744	4.475467714	0.854051096	20.29762077	2	4.644859791	1	9.289719582	21.85089302	20.29762077	21.55685997	449.686615	443.4241028	13.04484844	15.25154209	49.9681778	58.42090225	399.4401245	231.8260651	0.289005995	100.7217255	0.553066194	0.062593177	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997200623	0.004475468	293.4476208	295.000893	37.09216958	-0.573748497	2.390212732	23.73085569	8.479313599	21.0742569	2.507344502	0.51752249	1.536161635	0.971182867	0.326062729	40.82517444	0.914082924	65.58866045	441.8948855	0.015618806	0	202.8797039	1337.665405	0.646827812	#DIV/0!
83	18-Apr	19	17:33:06	ambient	M82	2	4	6280.500019	0	7.817359531	0.113713634	326.5196457	19	19	0	0	413.2880859	1335.180176	534.8041992	#DIV/0!	0.690462686	0.599451663	-1	0.87	0.92	10.27517986	0.87513759	0.043405364	0.868188355	3.230628274	-1	232.1233368	0.5	60.88626269	1.412001656	1.240774147	21.7994976	2	4.644859791	1	9.289719582	21.8596859	21.7994976	21.5556221	449.6430359	445.4147034	13.00919342	13.70637321	49.80229568	52.47127151	399.5090637	232.1233368	0.752971888	100.7165451	0.497737825	0.095466331	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997545319	0.001412002	294.9494976	295.0096859	37.13973306	-0.097932552	2.621232703	26.02584015	12.31946693	21.82959175	2.626054821	0.11233852	1.380458556	1.245596264	0.070333839	32.88593063	0.733068853	52.28906684	444.2786696	0.009200587	0	203.1398575	921.8920898	0.599451663	#DIV/0!
84	18-Apr	20	17:37:41	ambient	M82	8	3	6573.500018	0	8.943790657	0.187549579	359.3957727	20	20	0	0	454.7575684	1584.265869	607.3175049	#DIV/0!	0.712953755	0.616656827	-1	0.87	0.92	10.27517986	0.87513759	0.048999209	0.864932434	3.483759215	-1	231.8924255	0.5	62.57148327	2.187282562	1.174429143	21.60234642	2	4.644859791	1	9.289719582	21.85744095	21.60234642	21.55720901	449.6105042	444.6462708	12.97442436	14.0540123	49.67364502	53.80693436	399.512146	231.8924255	0.391146123	100.7117691	0.585475862	0.084074691	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.99756073	0.002187283	294.7523464	295.0074409	37.10278726	-0.226349656	2.589833584	25.71530227	11.66128997	21.72989368	2.610109446	0.183838083	1.415404442	1.194705004	0.11522659	36.19538407	0.808273444	54.64792492	443.3465418	0.011024324	0	202.9377784	1129.508301	0.616656827	#DIV/0!
85	18-Apr	21	17:42:09	ambient	penn	7	1	6833.000019	0	7.248077296	0.273604809	395.1263048	21	21	0	0	315.5073242	1250.528687	540.4952393	#DIV/0!	0.74770085	0.567786613	-1	0.87	0.92	10.27517986	0.87513759	0.040709797	0.759376711	3.963548832	-1	231.5140991	0.5	57.51868334	2.797484629	1.039283224	20.91547966	2	4.644859791	1	9.289719582	21.86846733	20.91547966	21.55645561	449.883606	445.6314087	12.95635319	14.33661175	49.56587601	54.84620285	399.545166	231.5140991	0.400920898	100.7012024	0.513332307	0.08332701	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.99772583	0.002797485	294.0654797	295.0184673	37.04225503	-0.303692561	2.482997265	24.65707664	10.32046489	21.3919735	2.556692341	0.26577703	1.443714041	1.1129783	0.166796621	39.78969399	0.886666193	58.53302096	444.5781041	0.009542797	0	202.6066907	935.0213623	0.567786613	#DIV/0!
86	18-Apr	22	17:47:17	ambient	penn	3	1	7146.500019	0	11.0445346	0.490129062	399.6357079	22	22	0	0	420.5698242	1724.889893	572.8408813	#DIV/0!	0.756175843	0.667897131	-1	0.87	0.92	10.27517986	0.87513759	0.059448328	0.883256372	4.101316341	-1	231.5122833	0.5	67.65968311	4.323864964	0.916854965	20.59939194	2	4.644859791	1	9.289719582	21.90670967	20.59939194	21.5561161	450.0290527	443.5383301	12.94521332	15.07768822	49.40607071	57.5447731	399.4111328	231.5122833	0.509557009	100.6976929	0.600521028	0.061913207	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997055664	0.004323865	293.7493919	295.0567097	37.0419645	-0.557801849	2.435143382	24.18271276	9.105024541	21.2530508	2.535011178	0.465565645	1.518288417	1.016722761	0.293090009	40.24239378	0.901017298	63.51984708	441.933317	0.015874502	0	202.6051017	1304.320068	0.667897131	#DIV/0!
87	18-Apr	23	17:51:04	ambient	penn	2	4	7372.000018	0	11.01241624	0.400058281	391.7920529	23	23	0	0	471.3515625	1930.717285	675.0987549	#DIV/0!	0.755867125	0.650337851	-1	0.87	0.92	10.27517986	0.87513759	0.059396087	0.860386475	4.09613002	-1	231.0980072	0.5	65.76299368	3.598371001	0.926468957	20.41651344	2	4.644859791	1	9.289719582	21.91034889	20.41651344	21.55644989	450.0048523	443.6929321	12.93659687	14.71140194	49.36068726	56.13261032	399.5293884	231.0980072	0.348762065	100.6945648	0.541927278	0.07450743	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997646942	0.003598371	293.5665134	295.0603489	36.97568033	-0.421800134	2.407827173	23.9121861	9.200784162	21.16343117	2.521110149	0.383541222	1.481358216	1.039751933	0.241144445	39.45133026	0.883025229	62.38479855	442.0925865	0.015539898	0	202.2425531	1459.365723	0.650337851	#DIV/0!
88	18-Apr	24	17:55:29	ambient	penn	8	4	7634.50002	0	10.36745363	0.446720819	399.0916771	24	24	0	0	446.1899414	1759.273682	589.1675415	#DIV/0!	0.746378323	0.665107511	-1	0.87	0.92	10.27517986	0.87513759	0.05597492	0.891113114	3.94288064	-1	232.0563049	0.5	67.53541424	3.905724478	0.9048225	20.37691116	2	4.644859791	1	9.289719582	21.933321	20.37691116	21.55533218	449.9509888	443.8922729	12.94206905	14.86847973	49.31072998	56.65057373	399.4633484	232.0563049	0.279223412	100.691185	0.648433626	0.070309356	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997316742	0.003905724	293.5269112	295.083321	37.12900796	-0.472740086	2.401947343	23.85459405	8.986114326	21.15511608	2.519823775	0.426224674	1.497124843	1.022698932	0.268159048	40.18501389	0.899073269	63.34836265	442.3856546	0.014845898	0	203.0811954	1313.08374	0.665107511	#DIV/0!
89	18-Apr	25	18:00:14	elevated	M82	5	4	7920.000019	0	10.63026689	0.179442338	649.3101	25	25	0	0	449.956543	1568.536987	666.828125	#DIV/0!	0.71313616	0.574872553	-1	0.87	0.92	10.27517986	0.87513759	0.057332311	0.806118922	3.485974394	-1	231.8002472	0.5	58.30849226	2.131284633	1.194716477	21.69421387	2	4.644859791	1	9.289719582	21.91151619	21.69421387	21.55662918	765.3995361	759.2681274	12.94859982	14.00055218	49.40043259	53.41375351	399.5324402	231.8002472	0.246635616	100.6893921	0.196651399	0.097309783	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997662201	0.002131285	294.8442139	295.0615162	37.08803872	-0.218177608	2.604423565	25.86591806	11.86536588	21.80286503	2.621771895	0.176041873	1.409707088	1.212064807	0.11032671	65.37863925	0.855178924	54.08140017	757.7233165	0.007587198	0	202.8571097	1118.580444	0.574872553	#DIV/0!
90	18-Apr	26	18:03:28	elevated	M82	7	4	8122.500019	0	11.68432965	0.248296133	669.295843	26	26	0	0	460.8491211	1711.219971	643.9753418	#DIV/0!	0.730689725	0.623674716	-1	0.87	0.92	10.27517986	0.87513759	0.062543897	0.853542474	3.713189181	-1	231.7427979	0.5	63.24274715	2.604793391	1.063313826	21.0175209	2	4.644859791	1	9.289719582	21.87987518	21.0175209	21.55639648	765.4073486	758.569519	12.96993923	14.25521851	49.57602692	54.48884964	399.5491943	231.7427979	0.385701865	100.686409	0.178768098	0.088797286	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997745972	0.002604793	294.1675209	295.0298752	37.07884683	-0.273477212	2.498620587	24.81586752	10.56064901	21.44869804	2.565591711	0.241832423	1.435306761	1.13028495	0.151712995	67.38899499	0.882313125	57.72594935	756.8715297	0.008911539	0	202.8068336	1250.37085	0.623674716	#DIV/0!
91	18-Apr	27	18:08:21	elevated	M82	3	1	8414.500019	0	9.330399696	0.072653554	539.9413978	27	27	0	0	472.4667969	1550.883301	634.2357788	#DIV/0!	0.695356319	0.591048676	-1	0.87	0.92	10.27517986	0.87513759	0.050901957	0.849993967	3.282523367	-1	231.9029694	0.5	59.97577954	0.94419577	1.292503547	21.94457054	2	4.644859791	1	9.289719582	21.87714195	21.94457054	21.55670929	765.4342041	760.4042969	12.96265793	13.4289465	49.55404282	51.336586	399.5449524	231.9029694	0.44764328	100.6814957	0.150936067	0.110934928	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997724762	0.000944196	295.0945705	295.027142	37.10447427	-0.021139153	2.644549965	26.26649463	12.83754813	21.91085625	2.639115006	0.07208975	1.352046418	1.287068588	0.045106411	54.36210751	0.710071471	50.52303275	759.0483852	0.006210409	0	202.9470057	1078.416504	0.591048676	#DIV/0!
92	18-Apr	28	18:12:14	elevated	M82	2	2	8633.500019	0	9.035463833	0.135141467	638.0962878	28	28	0	0	463.5373535	1439.265747	669.6733398	#DIV/0!	0.67793484	0.53471182	-1	0.87	0.92	10.27517986	0.87513759	0.04948296	0.788736304	3.104961739	-1	231.7423706	0.5	54.2215056	1.655554858	1.226457657	21.73794937	2	4.644859791	1	9.289719582	21.87737465	21.73794937	21.55669212	765.4326782	760.2790527	12.9387722	13.75620174	49.45995712	52.58467865	399.4914856	231.7423706	0.437849492	100.6772842	0.123348176	0.103062347	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997457428	0.001655555	294.8879494	295.0273746	37.07877847	-0.137670093	2.61139469	25.93827108	12.18206933	21.80766201	2.622540155	0.133203697	1.384937033	1.237603122	0.083424265	64.24180134	0.839292212	52.77043756	758.9660017	0.006282302	0	202.8064597	975.7283936	0.53471182	#DIV/0!
93	18-Apr	29	18:16:07	elevated	penn	5	4	8873.000019	0	10.41884385	0.172881258	648.9133007	29	29	0	0	449.4238281	1774.007813	642.4082642	#DIV/0!	0.746661866	0.637877432	-1	0.87	0.92	10.27517986	0.87513759	0.056221658	0.854305625	3.947293627	-1	232.0823669	0.5	64.77773005	1.984397342	1.153929338	21.36328125	2	4.644859791	1	9.289719582	21.88098717	21.36328125	21.55724144	765.9900513	760.0192261	12.91015148	13.8897686	49.33570862	53.07928467	399.5100708	232.0823669	0.438946992	100.6691971	0.239925325	0.098519042	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997550354	0.001984397	294.5132813	295.0309872	37.13317788	-0.178835093	2.55220119	25.35235468	11.46258608	21.62213421	2.592970132	0.169722726	1.398271853	1.19469828	0.106356027	65.32558096	0.853811691	54.72458712	758.5051396	0.007516982	0	203.1040033	1324.583984	0.637877432	#DIV/0!
94	18-Apr	30	18:20:48	elevated	penn	7	3	9152.000019	0	11.0565549	0.258985287	676.0957964	30	30	0	0	353.4165039	1446.265625	457.2644043	#DIV/0!	0.755635135	0.683830967	-1	0.87	0.92	10.27517986	0.87513759	0.059531065	0.90497508	4.092241333	-1	231.4212494	0.5	69.24658183	2.918173919	1.14256199	21.55839539	2	4.644859791	1	9.289719582	21.890131	21.55839539	21.55645943	765.9242554	759.2808838	12.86857224	14.30835056	49.14619064	54.64482498	399.5642395	231.4212494	0.236856714	100.662674	0.17937845	0.092765525	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.997821198	0.002918174	294.7083954	295.040131	37.02739907	-0.352311432	2.582878818	25.6587543	11.35040373	21.72426319	2.609211457	0.251960944	1.440316827	1.16889463	0.15809197	68.05761072	0.890442274	56.08625139	757.6741239	0.008184531	0	202.5254344	1092.849121	0.683830967	#DIV/0!
